email_age,business_age,inqury_count,business_sales_k,free_email_domain,business_state,business_current_customer,business_credit,EVENT_LABEL
41.0,44.0,11.0,4534.0,0,OK,False,573,legit
36.0,36.0,6.0,2520.0,1,UT,False,383,legit
28.0,52.0,15.0,5919.0,0,WI,True,114,legit
42.0,49.0,9.0,3828.0,1,AZ,True,964,legit
24.0,71.0,10.0,5890.0,0,WV,False,916,legit
29.0,55.0,12.0,5119.0,0,GA,False,478,legit
16.0,62.0,11.0,6201.0,1,NC,False,434,fraud
38.0,54.0,11.0,5452.0,0,WI,False,147,legit
36.0,56.0,7.0,4581.0,1,ME,True,948,fraud
35.0,48.0,13.0,4894.0,0,CO,False,762,legit
32.0,78.0,14.0,7637.0,1,NE,True,564,legit
34.0,69.0,11.0,6299.0,1,CO,False,545,legit
14.0,72.0,9.0,4923.0,0,ID,False,745,legit
35.0,46.0,10.0,2694.0,1,CT,False,790,legit
34.0,47.0,8.0,3871.0,1,NM,True,289,legit
35.0,61.0,10.0,5813.0,0,KY,True,948,legit
28.0,51.0,9.0,4793.0,1,LA,False,877,legit
36.0,48.0,10.0,3835.0,1,MI,False,72,legit
39.0,52.0,9.0,3892.0,1,KS,False,784,legit
30.0,55.0,10.0,5037.0,0,RI,False,86,legit
41.0,49.0,9.0,3228.0,1,GA,True,619,legit
36.0,76.0,7.0,3191.0,0,PA,False,543,fraud
37.0,53.0,12.0,4975.0,0,UT,False,473,legit
32.0,43.0,12.0,4310.0,0,OH,False,11,legit
38.0,45.0,14.0,4466.0,0,UT,False,697,legit
22.0,50.0,15.0,5713.0,0,WI,False,569,legit
37.0,33.0,10.0,2295.0,1,TX,False,694,legit
44.0,70.0,9.0,4227.0,1,NC,True,734,fraud
35.0,70.0,7.0,4763.0,0,KS,True,54,legit
33.0,35.0,11.0,3194.0,1,SD,False,119,legit
36.0,72.0,8.0,3981.0,0,NC,False,508,fraud
23.0,50.0,9.0,3505.0,0,NY,True,980,legit
37.0,76.0,8.0,4879.0,1,OK,False,951,fraud
33.0,74.0,13.0,6008.0,1,MA,False,990,legit
45.0,71.0,8.0,4836.0,1,MI,False,471,fraud
29.0,51.0,11.0,4179.0,0,TN,False,23,legit
46.0,74.0,14.0,6558.0,1,UT,False,668,legit
36.0,76.0,11.0,5645.0,1,DE,False,585,legit
31.0,57.0,14.0,5752.0,1,ME,False,791,legit
34.0,78.0,5.0,3266.0,1,MO,False,264,fraud
34.0,49.0,9.0,4415.0,1,MI,False,926,legit
26.0,41.0,11.0,4718.0,0,HI,True,653,legit
28.0,40.0,7.0,3418.0,1,MO,False,911,legit
33.0,56.0,15.0,5360.0,1,NV,False,654,legit
40.0,44.0,10.0,4847.0,0,WY,False,784,legit
35.0,57.0,7.0,4304.0,0,NC,False,663,fraud
33.0,59.0,9.0,5553.0,0,MD,False,250,legit
34.0,46.0,11.0,4892.0,0,AZ,True,559,fraud
39.0,69.0,11.0,5171.0,1,NH,False,682,legit
37.0,60.0,11.0,6398.0,0,AR,False,835,legit
38.0,57.0,16.0,5882.0,0,HI,False,790,legit
42.0,51.0,11.0,4528.0,1,DC,False,948,legit
37.0,62.0,10.0,4520.0,1,MS,True,145,legit
28.0,60.0,11.0,6708.0,0,GA,False,849,legit
43.0,53.0,10.0,4030.0,0,OH,False,890,legit
38.0,67.0,13.0,6857.0,1,WV,True,408,legit
37.0,47.0,12.0,4010.0,1,MD,True,890,legit
22.0,54.0,10.0,5285.0,0,MN,False,880,legit
27.0,56.0,15.0,5565.0,0,ID,False,917,legit
41.0,46.0,10.0,3598.0,0,ID,False,561,legit
42.0,59.0,9.0,4410.0,1,NV,False,900,fraud
40.0,62.0,15.0,5944.0,1,AL,False,242,legit
43.0,76.0,13.0,7236.0,1,LA,False,776,legit
35.0,48.0,11.0,4611.0,0,OR,False,254,legit
37.0,55.0,9.0,4401.0,0,NY,False,404,legit
22.0,52.0,12.0,5629.0,0,DE,True,457,legit
32.0,38.0,11.0,5991.0,0,LA,True,966,legit
15.0,63.0,11.0,5076.0,0,RI,False,30,legit
19.0,56.0,11.0,4153.0,0,HI,True,321,legit
39.0,52.0,11.0,4542.0,1,KS,True,593,legit
43.0,28.0,11.0,2127.0,1,NY,False,157,legit
39.0,44.0,12.0,3562.0,0,NC,False,868,legit
36.0,38.0,6.0,2501.0,1,PA,False,488,legit
19.0,67.0,11.0,5970.0,1,OK,True,760,fraud
43.0,73.0,11.0,8015.0,0,HI,False,846,legit
39.0,35.0,10.0,2606.0,1,WV,False,59,legit
45.0,62.0,10.0,6021.0,0,PA,True,686,legit
37.0,46.0,11.0,5826.0,0,WA,True,62,legit
27.0,63.0,11.0,4792.0,1,CA,False,894,legit
52.0,69.0,11.0,7511.0,0,MS,True,273,legit
39.0,53.0,9.0,3822.0,1,IN,False,591,legit
30.0,52.0,9.0,4323.0,1,IA,True,657,fraud
38.0,40.0,11.0,3314.0,1,ND,False,898,legit
31.0,66.0,13.0,5724.0,0,MD,False,506,legit
26.0,57.0,10.0,5614.0,1,DE,False,999,fraud
35.0,45.0,9.0,3638.0,1,KY,False,935,legit
35.0,63.0,11.0,5431.0,1,VT,False,979,legit
28.0,61.0,9.0,4440.0,1,AK,True,783,fraud
31.0,50.0,8.0,3851.0,1,KS,False,770,legit
36.0,48.0,10.0,4736.0,1,OK,True,986,fraud
36.0,48.0,10.0,4195.0,0,GA,True,800,legit
20.0,62.0,8.0,4146.0,0,WY,False,556,legit
31.0,40.0,12.0,4127.0,0,OK,False,226,legit
39.0,42.0,7.0,2037.0,1,AZ,False,492,legit
21.0,60.0,9.0,4321.0,0,WI,False,876,legit
30.0,73.0,8.0,5289.0,1,OH,False,647,fraud
38.0,75.0,7.0,3915.0,1,NM,False,993,fraud
34.0,73.0,8.0,3614.0,0,RI,False,519,fraud
35.0,69.0,9.0,4832.0,1,WV,False,166,fraud
36.0,66.0,10.0,4814.0,1,AK,False,416,legit
34.0,40.0,7.0,3009.0,1,MI,True,241,legit
41.0,31.0,6.0,1948.0,1,GA,True,197,legit
38.0,64.0,12.0,5986.0,1,OH,True,614,legit
43.0,39.0,11.0,3453.0,0,CO,False,837,legit
38.0,43.0,11.0,2854.0,1,MT,True,78,legit
35.0,93.0,1.0,3452.0,1,OR,False,307,fraud
31.0,53.0,12.0,5686.0,0,SD,True,633,legit
39.0,72.0,12.0,6833.0,0,OH,False,107,legit
30.0,47.0,9.0,3704.0,1,DC,False,740,legit
23.0,76.0,11.0,5357.0,1,NE,False,420,fraud
31.0,47.0,14.0,4806.0,0,RI,False,800,legit
47.0,73.0,10.0,7358.0,0,DC,False,346,legit
28.0,53.0,10.0,4734.0,0,FL,False,729,legit
32.0,51.0,11.0,5741.0,0,TX,False,112,legit
36.0,74.0,12.0,4711.0,1,MT,True,226,legit
28.0,72.0,10.0,3494.0,1,MO,False,386,legit
41.0,40.0,10.0,3542.0,0,NC,False,796,legit
20.0,51.0,10.0,5209.0,1,DC,False,865,legit
39.0,83.0,10.0,5269.0,1,OR,True,222,legit
32.0,60.0,10.0,6210.0,0,ME,True,134,legit
42.0,48.0,10.0,3745.0,0,DC,False,109,legit
32.0,39.0,10.0,4223.0,0,KY,False,359,legit
32.0,51.0,11.0,3791.0,1,LA,False,987,legit
20.0,53.0,8.0,4509.0,1,NY,False,248,legit
34.0,57.0,11.0,4749.0,0,HI,False,499,legit
34.0,77.0,10.0,5963.0,1,FL,False,185,legit
29.0,85.0,9.0,7773.0,0,SC,False,955,legit
25.0,39.0,9.0,3248.0,1,SD,True,465,legit
30.0,67.0,9.0,6034.0,0,DE,False,471,legit
42.0,55.0,13.0,4560.0,0,SC,False,420,legit
34.0,59.0,9.0,4242.0,0,KS,False,487,legit
28.0,60.0,13.0,5351.0,1,IA,False,793,legit
37.0,63.0,7.0,4431.0,1,NH,True,684,fraud
37.0,68.0,10.0,6094.0,0,ME,True,812,legit
39.0,43.0,10.0,3218.0,1,TX,False,873,legit
44.0,45.0,13.0,4036.0,0,CO,False,617,legit
41.0,79.0,10.0,7212.0,0,WI,False,352,legit
31.0,63.0,11.0,4265.0,1,VT,False,702,legit
30.0,47.0,11.0,4459.0,1,ME,False,192,legit
43.0,48.0,8.0,3138.0,1,HI,False,357,legit
31.0,56.0,11.0,3664.0,1,AR,False,398,legit
34.0,64.0,10.0,6157.0,0,NC,True,819,legit
30.0,62.0,13.0,4275.0,1,WI,True,627,legit
37.0,69.0,14.0,7017.0,1,GA,False,222,legit
30.0,39.0,8.0,3344.0,1,KY,False,458,legit
25.0,43.0,11.0,5996.0,1,OK,False,726,fraud
29.0,59.0,11.0,5113.0,1,KY,True,498,fraud
39.0,45.0,10.0,3404.0,1,MO,False,576,legit
27.0,49.0,12.0,5286.0,0,MS,False,832,legit
37.0,44.0,11.0,3709.0,1,KY,True,712,legit
33.0,38.0,5.0,1872.0,1,MS,False,451,legit
30.0,55.0,10.0,5016.0,0,AK,False,927,legit
25.0,67.0,10.0,4725.0,1,TN,True,2,legit
23.0,56.0,12.0,5348.0,0,MA,False,315,legit
35.0,39.0,10.0,3147.0,1,WI,False,369,legit
26.0,91.0,4.0,2832.0,0,AZ,True,35,fraud
33.0,64.0,10.0,5234.0,1,MO,True,159,fraud
44.0,67.0,13.0,6488.0,1,MI,True,924,legit
34.0,44.0,12.0,3443.0,0,OK,True,840,legit
26.0,72.0,11.0,6403.0,1,NY,False,977,legit
35.0,79.0,10.0,7501.0,0,NJ,True,185,legit
36.0,51.0,8.0,3763.0,1,OK,False,679,legit
38.0,63.0,7.0,3804.0,1,VA,False,344,fraud
38.0,69.0,10.0,6225.0,0,FL,True,341,legit
34.0,50.0,13.0,4942.0,1,MD,False,545,legit
27.0,80.0,12.0,6530.0,1,SC,False,603,legit
38.0,34.0,11.0,2795.0,0,WY,True,66,legit
40.0,65.0,13.0,6451.0,1,NV,False,395,legit
27.0,49.0,14.0,5643.0,0,NY,False,15,legit
27.0,71.0,9.0,4788.0,1,CO,True,833,legit
31.0,62.0,9.0,4957.0,0,MA,False,467,legit
30.0,52.0,11.0,3258.0,1,TX,False,196,legit
33.0,52.0,10.0,4487.0,0,ND,False,729,legit
37.0,33.0,5.0,1560.0,1,CA,False,334,legit
25.0,56.0,10.0,4985.0,1,HI,False,654,legit
32.0,44.0,14.0,5159.0,0,NY,False,524,legit
34.0,81.0,11.0,5798.0,1,VA,False,976,legit
31.0,48.0,8.0,3884.0,1,MT,False,954,legit
44.0,26.0,10.0,1557.0,1,PA,False,144,legit
30.0,50.0,8.0,4663.0,1,KS,False,625,legit
46.0,82.0,10.0,5988.0,1,MI,False,738,legit
36.0,53.0,8.0,4694.0,0,MI,True,771,legit
31.0,48.0,14.0,4470.0,0,IA,False,106,legit
24.0,65.0,13.0,6169.0,0,WA,False,88,legit
42.0,36.0,11.0,2380.0,1,AZ,False,398,legit
28.0,64.0,10.0,5175.0,0,CT,False,243,legit
25.0,46.0,12.0,4730.0,0,KY,False,934,legit
16.0,50.0,15.0,5804.0,1,NE,True,269,fraud
30.0,47.0,11.0,4279.0,0,FL,True,838,legit
26.0,46.0,10.0,3902.0,0,IL,False,866,legit
37.0,33.0,10.0,2169.0,1,OR,True,737,legit
39.0,55.0,14.0,5858.0,0,MI,False,35,legit
20.0,78.0,11.0,5808.0,1,IN,False,89,fraud
34.0,65.0,8.0,4424.0,1,WA,False,293,legit
26.0,57.0,7.0,4772.0,1,AL,True,812,legit
19.0,70.0,9.0,4892.0,0,DE,False,528,legit
24.0,84.0,8.0,5194.0,1,DC,False,405,fraud
35.0,48.0,14.0,5467.0,0,ND,False,176,legit
37.0,39.0,11.0,3388.0,1,MT,True,529,legit
34.0,57.0,12.0,5550.0,0,NV,False,459,legit
44.0,36.0,11.0,2610.0,1,MS,True,122,legit
32.0,47.0,9.0,3402.0,1,ME,False,804,legit
30.0,65.0,7.0,4314.0,0,ID,False,691,fraud
30.0,84.0,8.0,6450.0,1,PA,False,737,fraud
22.0,58.0,17.0,6215.0,0,MO,False,377,legit
22.0,40.0,12.0,2882.0,1,AZ,False,745,legit
38.0,66.0,8.0,6002.0,0,NM,False,253,legit
28.0,76.0,11.0,6105.0,1,HI,False,653,fraud
28.0,47.0,9.0,3959.0,1,NY,True,644,legit
25.0,55.0,10.0,3668.0,0,MS,False,930,legit
34.0,65.0,10.0,4371.0,1,TX,True,358,legit
12.0,79.0,12.0,7058.0,1,ND,False,378,fraud
43.0,62.0,11.0,4935.0,0,SC,False,554,legit
28.0,82.0,12.0,6549.0,1,IA,False,511,legit
41.0,61.0,10.0,6643.0,0,NV,False,719,legit
42.0,61.0,12.0,5594.0,1,GA,False,141,legit
29.0,54.0,6.0,4439.0,0,OR,True,386,fraud
33.0,79.0,12.0,6342.0,1,ND,False,21,legit
34.0,50.0,14.0,4643.0,0,ID,False,5,legit
30.0,55.0,11.0,5557.0,0,AK,False,500,legit
33.0,55.0,11.0,5852.0,0,LA,True,957,legit
33.0,58.0,11.0,5359.0,0,NM,True,785,legit
41.0,77.0,9.0,6887.0,0,NY,False,260,legit
35.0,51.0,11.0,4314.0,0,IL,False,964,legit
39.0,69.0,13.0,6186.0,1,WI,False,584,legit
41.0,48.0,11.0,3773.0,0,CT,True,311,legit
44.0,43.0,9.0,3405.0,1,NY,False,113,legit
32.0,51.0,7.0,5089.0,0,NC,False,761,legit
31.0,67.0,7.0,3986.0,0,CT,False,970,fraud
29.0,69.0,10.0,4857.0,1,MA,False,253,legit
31.0,85.0,10.0,7420.0,0,KS,False,903,legit
41.0,49.0,13.0,4259.0,0,GA,False,646,legit
38.0,42.0,13.0,3717.0,0,IA,False,76,legit
38.0,76.0,8.0,6660.0,0,KS,False,358,legit
32.0,43.0,9.0,3931.0,1,MT,False,450,legit
31.0,54.0,12.0,5203.0,0,AR,False,573,legit
33.0,50.0,12.0,4370.0,0,IA,False,162,legit
20.0,53.0,12.0,5541.0,0,MO,True,48,legit
15.0,52.0,11.0,4785.0,0,DE,False,865,legit
37.0,52.0,13.0,4891.0,0,AR,True,900,legit
43.0,71.0,3.0,3831.0,1,TX,False,968,fraud
33.0,50.0,13.0,3892.0,1,NE,False,429,legit
35.0,34.0,11.0,3267.0,0,MS,False,512,legit
34.0,68.0,12.0,6333.0,0,SD,False,948,legit
40.0,71.0,10.0,6070.0,1,MN,False,627,legit
32.0,60.0,12.0,5371.0,0,RI,True,958,legit
32.0,46.0,9.0,4008.0,0,KS,True,429,legit
30.0,46.0,12.0,4052.0,0,VT,True,513,legit
49.0,50.0,13.0,5357.0,1,DE,False,737,legit
27.0,52.0,8.0,3839.0,1,ME,False,567,legit
37.0,43.0,11.0,3516.0,0,WY,False,272,legit
28.0,60.0,7.0,4341.0,0,SC,False,198,legit
37.0,51.0,11.0,4415.0,0,CT,False,786,legit
32.0,57.0,11.0,4147.0,1,KY,True,133,legit
44.0,59.0,13.0,6250.0,1,IN,True,990,legit
29.0,67.0,9.0,4895.0,1,GA,True,851,legit
35.0,64.0,10.0,5519.0,0,MS,True,670,legit
34.0,59.0,9.0,5091.0,0,KS,False,275,legit
34.0,63.0,11.0,5747.0,1,FL,False,41,legit
32.0,72.0,9.0,5579.0,1,CA,True,285,legit
22.0,51.0,8.0,4595.0,1,AZ,False,298,legit
32.0,62.0,12.0,7524.0,0,CO,False,636,legit
29.0,65.0,9.0,4107.0,1,WY,False,945,legit
44.0,42.0,11.0,3533.0,0,NJ,False,794,legit
25.0,70.0,10.0,6867.0,0,AR,False,607,legit
46.0,44.0,13.0,3715.0,0,WA,True,294,legit
39.0,74.0,12.0,6538.0,1,WA,False,924,legit
30.0,53.0,11.0,4269.0,1,SC,True,287,legit
32.0,49.0,11.0,4755.0,0,TX,True,27,legit
35.0,42.0,10.0,3534.0,1,OK,False,386,legit
21.0,62.0,4.0,3965.0,0,WI,True,303,legit
32.0,28.0,11.0,2631.0,1,NY,False,140,legit
35.0,45.0,8.0,3172.0,1,FL,False,185,legit
35.0,38.0,11.0,5408.0,0,RI,False,201,fraud
31.0,54.0,12.0,6462.0,0,KY,True,23,legit
31.0,54.0,10.0,5529.0,0,CA,True,808,legit
33.0,47.0,11.0,4102.0,0,IA,True,174,legit
24.0,83.0,10.0,5806.0,1,OH,False,886,fraud
36.0,69.0,11.0,6741.0,0,UT,False,656,legit
32.0,47.0,7.0,3705.0,1,IA,False,823,legit
30.0,35.0,8.0,3048.0,1,CT,False,894,legit
22.0,70.0,10.0,4664.0,1,WA,False,142,legit
32.0,40.0,13.0,3492.0,0,CT,False,99,legit
34.0,88.0,8.0,5716.0,1,MT,True,898,legit
25.0,52.0,9.0,4518.0,1,DC,True,478,legit
38.0,65.0,12.0,6663.0,0,UT,False,262,legit
36.0,84.0,11.0,6118.0,1,CA,False,389,legit
27.0,83.0,6.0,3191.0,1,MA,False,888,fraud
54.0,74.0,13.0,7738.0,1,WI,True,585,legit
39.0,43.0,10.0,3352.0,1,AL,True,822,legit
31.0,55.0,9.0,4739.0,0,MD,False,512,legit
43.0,47.0,7.0,2395.0,1,MN,True,991,legit
44.0,50.0,12.0,4012.0,0,MT,False,848,legit
30.0,77.0,5.0,3584.0,1,ND,False,41,fraud
42.0,59.0,10.0,4204.0,1,SC,False,183,legit
39.0,47.0,11.0,4200.0,0,OH,False,834,legit
30.0,51.0,11.0,4314.0,0,OH,True,5,legit
27.0,62.0,13.0,5422.0,1,IL,False,288,legit
38.0,58.0,12.0,5498.0,0,IN,False,188,legit
41.0,54.0,10.0,3735.0,1,SC,False,2,legit
32.0,76.0,8.0,5789.0,0,NY,False,108,legit
20.0,64.0,10.0,4102.0,1,IL,True,816,legit
37.0,63.0,12.0,6065.0,0,NE,False,107,legit
42.0,68.0,10.0,4057.0,1,CA,False,290,fraud
35.0,52.0,13.0,4708.0,1,WA,False,80,legit
28.0,64.0,13.0,6416.0,0,OR,False,639,legit
35.0,28.0,11.0,2359.0,1,IN,False,463,legit
30.0,63.0,10.0,4880.0,1,MT,False,124,legit
30.0,53.0,8.0,4660.0,0,VT,False,606,legit
26.0,44.0,9.0,4095.0,1,AZ,False,136,legit
35.0,37.0,8.0,2381.0,1,OK,False,917,legit
39.0,38.0,9.0,2508.0,1,MS,False,617,legit
19.0,73.0,9.0,6608.0,1,ID,True,811,fraud
30.0,50.0,11.0,5353.0,0,OK,False,593,legit
26.0,66.0,10.0,5797.0,0,NM,False,923,legit
43.0,40.0,8.0,2882.0,1,MD,False,703,legit
35.0,58.0,10.0,5649.0,0,CO,False,527,legit
37.0,50.0,9.0,5681.0,0,NC,False,423,legit
34.0,75.0,8.0,3704.0,1,MO,False,770,fraud
34.0,67.0,8.0,5189.0,0,IL,False,704,legit
44.0,53.0,10.0,4451.0,1,GA,False,261,legit
28.0,45.0,11.0,4299.0,0,AZ,False,480,legit
38.0,55.0,12.0,5004.0,1,OK,False,81,legit
50.0,60.0,14.0,8374.0,0,DE,False,155,legit
40.0,33.0,9.0,2507.0,1,ID,True,887,legit
35.0,90.0,12.0,6588.0,1,IN,True,223,legit
32.0,41.0,10.0,5297.0,1,WY,False,942,fraud
34.0,39.0,9.0,2873.0,1,RI,False,581,legit
34.0,56.0,7.0,4096.0,1,HI,False,293,legit
21.0,46.0,10.0,4880.0,0,ID,False,611,legit
39.0,58.0,10.0,6069.0,0,NC,True,587,legit
34.0,69.0,10.0,5590.0,0,MS,False,166,legit
40.0,62.0,10.0,4725.0,1,RI,False,602,legit
40.0,64.0,10.0,4946.0,1,OK,False,350,legit
21.0,58.0,12.0,5883.0,1,UT,False,90,fraud
42.0,43.0,11.0,3616.0,0,PA,False,448,legit
32.0,46.0,10.0,4641.0,0,IA,False,157,legit
32.0,49.0,11.0,5728.0,1,NM,False,825,fraud
30.0,41.0,10.0,3724.0,1,UT,False,701,legit
31.0,41.0,3.0,1821.0,1,MD,False,112,legit
24.0,68.0,8.0,6380.0,1,MS,False,560,fraud
28.0,45.0,12.0,4736.0,0,UT,False,66,legit
33.0,47.0,8.0,3411.0,1,KY,False,141,legit
23.0,51.0,12.0,3919.0,1,RI,False,610,legit
36.0,55.0,12.0,5010.0,0,DE,False,890,legit
41.0,61.0,11.0,7538.0,0,UT,False,114,legit
35.0,44.0,12.0,4013.0,0,SD,False,843,legit
24.0,41.0,14.0,5252.0,1,CA,False,255,fraud
33.0,60.0,11.0,5872.0,0,MO,True,387,legit
20.0,53.0,10.0,6070.0,0,LA,False,261,legit
30.0,40.0,12.0,4131.0,0,MN,False,597,legit
36.0,58.0,11.0,4995.0,1,GA,False,362,legit
38.0,32.0,8.0,2782.0,1,CT,True,501,legit
37.0,59.0,11.0,4500.0,1,IA,True,228,fraud
35.0,55.0,8.0,6281.0,1,SD,False,159,fraud
34.0,67.0,13.0,7619.0,0,ME,False,73,legit
17.0,53.0,10.0,3688.0,0,NC,False,313,legit
33.0,67.0,12.0,5382.0,1,WY,False,622,legit
32.0,44.0,11.0,5242.0,0,HI,False,769,legit
30.0,66.0,10.0,3905.0,1,CO,False,75,legit
26.0,60.0,15.0,6242.0,0,MS,True,504,legit
39.0,66.0,4.0,4514.0,0,MN,False,834,fraud
35.0,45.0,10.0,2922.0,1,MD,False,439,legit
30.0,64.0,11.0,6180.0,0,NJ,True,269,legit
38.0,55.0,9.0,4744.0,1,NC,False,212,fraud
41.0,55.0,12.0,4889.0,0,PA,False,570,legit
34.0,67.0,13.0,4120.0,1,IA,True,17,legit
39.0,48.0,8.0,3650.0,1,NC,False,299,legit
21.0,56.0,8.0,4684.0,1,OH,False,551,legit
38.0,63.0,11.0,4876.0,1,MA,False,691,legit
32.0,76.0,12.0,6481.0,1,MT,False,331,legit
39.0,68.0,12.0,5111.0,1,PA,False,463,legit
29.0,39.0,8.0,2517.0,1,IL,True,749,legit
41.0,78.0,13.0,5775.0,1,MD,False,479,legit
36.0,64.0,12.0,5485.0,1,WA,False,906,legit
33.0,71.0,10.0,6342.0,0,RI,True,967,legit
41.0,70.0,9.0,5322.0,1,MI,False,979,legit
30.0,48.0,13.0,5062.0,0,WI,False,778,legit
42.0,65.0,11.0,6627.0,0,ID,False,21,legit
24.0,61.0,10.0,5364.0,0,IN,True,891,legit
21.0,52.0,11.0,5194.0,1,KS,True,662,legit
38.0,82.0,5.0,3421.0,1,NE,False,35,fraud
36.0,47.0,11.0,4204.0,0,MO,False,837,legit
27.0,69.0,10.0,5335.0,1,LA,True,146,fraud
28.0,44.0,10.0,3675.0,1,OK,False,941,legit
29.0,49.0,10.0,4305.0,1,ID,False,32,legit
47.0,38.0,9.0,2426.0,1,KS,False,912,legit
35.0,68.0,11.0,5244.0,1,MO,False,197,legit
35.0,68.0,7.0,3628.0,1,WY,False,112,fraud
39.0,46.0,9.0,3960.0,0,IA,False,381,legit
27.0,50.0,6.0,3591.0,0,HI,False,995,legit
37.0,56.0,13.0,5158.0,0,NM,True,224,legit
39.0,47.0,15.0,4452.0,0,NE,False,224,legit
34.0,50.0,13.0,5193.0,0,MD,False,531,legit
31.0,84.0,11.0,4874.0,1,NE,False,135,fraud
32.0,48.0,9.0,3779.0,0,GA,True,45,legit
22.0,49.0,9.0,4336.0,0,WI,False,358,legit
39.0,54.0,9.0,6545.0,0,TN,False,620,legit
41.0,62.0,15.0,5888.0,1,AR,True,399,legit
33.0,44.0,11.0,3433.0,0,AZ,False,856,legit
34.0,81.0,12.0,7711.0,0,CO,False,295,legit
35.0,71.0,9.0,5626.0,1,NH,False,233,legit
44.0,31.0,11.0,5921.0,1,IN,False,374,fraud
44.0,78.0,12.0,6149.0,1,WI,False,58,legit
41.0,57.0,9.0,4372.0,1,CO,False,897,legit
44.0,67.0,10.0,6036.0,0,FL,False,312,legit
17.0,103.0,10.0,6528.0,1,MT,False,720,fraud
34.0,67.0,11.0,5099.0,1,MO,False,322,legit
37.0,90.0,5.0,2911.0,1,AZ,False,248,fraud
31.0,75.0,10.0,5245.0,1,ND,False,227,fraud
42.0,51.0,8.0,3540.0,1,TX,True,187,legit
26.0,53.0,11.0,5925.0,0,MT,False,911,legit
30.0,56.0,11.0,4726.0,0,AK,False,788,legit
44.0,40.0,10.0,2642.0,1,CT,False,71,legit
41.0,56.0,7.0,5514.0,1,FL,False,732,fraud
29.0,42.0,15.0,4510.0,0,WA,False,849,legit
34.0,64.0,9.0,3586.0,1,RI,False,28,fraud
31.0,71.0,10.0,5251.0,1,AL,False,862,legit
29.0,67.0,10.0,5011.0,1,SC,False,532,legit
31.0,70.0,11.0,5529.0,1,NV,False,693,legit
30.0,62.0,6.0,4003.0,0,OH,False,608,fraud
40.0,76.0,12.0,5950.0,1,AL,False,808,legit
38.0,38.0,15.0,4269.0,0,HI,False,267,legit
27.0,55.0,12.0,5013.0,1,IN,True,80,fraud
44.0,66.0,11.0,6347.0,1,NH,False,747,legit
29.0,47.0,9.0,4137.0,1,TX,False,191,legit
32.0,59.0,10.0,4255.0,0,MN,False,894,fraud
20.0,59.0,14.0,5131.0,1,WV,False,361,legit
33.0,77.0,5.0,3449.0,1,IA,True,602,fraud
18.0,81.0,13.0,5571.0,1,AR,True,301,fraud
29.0,66.0,10.0,4270.0,1,NC,True,817,legit
33.0,74.0,12.0,7187.0,0,SC,True,183,legit
37.0,70.0,9.0,5554.0,0,SC,False,376,legit
44.0,69.0,10.0,6145.0,1,OR,True,132,legit
33.0,54.0,10.0,4064.0,1,FL,False,745,legit
32.0,46.0,8.0,3716.0,1,KS,False,2,legit
30.0,62.0,13.0,6835.0,0,OR,False,908,legit
38.0,55.0,11.0,5961.0,0,MS,True,672,legit
18.0,68.0,11.0,4252.0,1,ID,False,368,legit
34.0,45.0,8.0,3274.0,1,MA,True,910,legit
31.0,56.0,10.0,5396.0,1,NE,False,915,fraud
30.0,56.0,9.0,5306.0,0,DE,True,365,legit
34.0,57.0,11.0,3613.0,1,SC,False,445,legit
27.0,56.0,10.0,3175.0,1,CA,False,281,legit
43.0,65.0,10.0,5050.0,1,MT,False,740,legit
27.0,55.0,13.0,5509.0,0,NJ,True,919,legit
27.0,46.0,10.0,4087.0,1,NM,False,504,legit
36.0,63.0,11.0,3992.0,1,ME,False,46,legit
35.0,89.0,10.0,6988.0,1,PA,False,982,legit
27.0,58.0,13.0,5583.0,1,WA,False,213,legit
35.0,61.0,10.0,5244.0,0,WA,False,895,legit
37.0,40.0,9.0,3773.0,1,HI,True,554,legit
25.0,67.0,12.0,6284.0,0,AK,False,870,legit
38.0,33.0,8.0,2132.0,1,CT,True,888,legit
26.0,63.0,11.0,5682.0,0,GA,True,58,legit
18.0,83.0,8.0,7156.0,1,ID,False,420,fraud
31.0,66.0,10.0,4502.0,1,HI,False,516,legit
33.0,54.0,13.0,5340.0,0,NH,False,599,legit
25.0,46.0,8.0,4171.0,1,ID,False,566,legit
46.0,32.0,10.0,1996.0,1,NJ,False,523,legit
42.0,58.0,6.0,4815.0,0,ND,False,193,fraud
27.0,52.0,8.0,4269.0,1,MO,False,767,legit
22.0,73.0,5.0,3860.0,0,PA,False,833,fraud
29.0,59.0,10.0,6124.0,1,SD,False,832,fraud
32.0,50.0,14.0,5330.0,0,DC,False,129,legit
24.0,67.0,11.0,6254.0,1,NV,False,592,fraud
38.0,49.0,14.0,5485.0,0,MA,True,252,legit
31.0,77.0,11.0,6333.0,1,IA,True,361,legit
34.0,55.0,10.0,4365.0,1,NE,False,356,fraud
29.0,54.0,11.0,4689.0,0,LA,False,346,legit
23.0,55.0,10.0,5222.0,0,NC,False,237,legit
32.0,63.0,9.0,5770.0,0,ND,True,328,fraud
37.0,58.0,13.0,4630.0,1,MT,False,281,legit
29.0,64.0,10.0,6109.0,0,OR,False,452,legit
40.0,45.0,13.0,3790.0,0,DC,False,904,legit
26.0,74.0,12.0,5337.0,1,CO,False,850,legit
29.0,79.0,5.0,3101.0,0,MI,False,880,fraud
